timestamp,open,high,low,close,volume
1608076800000,19434.32,21537.3,19284.48,21350.8,691.82997
1608163200000,21341.2,23801.6,21235.72,22812.74,913.689501
1608249600000,22814.55,23284.91,22351.06,23107.85,307.900695
1608336000000,23114.04,24172.13,22761.33,23827.87,337.209001
1608422400000,23817.99,24292.51,23081.64,23476.66,341.499371
1608508800000,23460.94,24112.35,21959.66,22739.6,378.437064
1608595200000,22731.75,23830.29,22381.0,23824.13,297.046971
1608681600000,23816.25,24105.18,22600.0,23223.32,384.221958
1608768000000,23227.24,23795.75,22710.57,23725.66,289.284576
1608854400000,23733.42,24781.0,23433.62,24698.7,345.775419
1608940800000,24713.78,26855.06,24489.33,26472.63,336.38024
1609027200000,26507.22,28419.58,25820.0,26281.85,651.828424
1609113600000,26280.53,27496.94,26099.46,27084.18,330.105349
1609200000000,27090.86,27404.86,25898.79,27359.58,281.974164
1609286400000,27385.02,28993.55,27385.02,28873.33,473.383663
1609372800000,28879.64,29313.26,27901.0,28905.32,438.695879
1609459200000,28933.86,29611.51,28649.46,29305.29,298.357085
1609545600000,29321.41,33271.38,28955.02,32162.01,667.482338
1609632000000,32174.75,34776.59,31942.96,33031.74,701.951087
1609718400000,33034.55,33593.47,27500.0,32005.27,987.279894
1609804800000,31996.54,34392.59,29937.69,33946.09,765.314265
1609891200000,33939.15,36935.58,33319.67,36756.07,864.714279
1609977600000,36761.31,40358.96,35813.86,39444.65,770.127274
1610064000000,39437.66,41958.85,36589.0,40597.2,967.349503
1610150400000,40574.89,41371.87,38739.22,40090.54,484.910296
1610236800000,40092.11,41330.71,35200.0,38182.97,740.145562
1610323200000,38166.79,38288.44,30471.78,35438.75,1870.951319
1610409600000,35438.75,36600.1,32600.0,34041.15,919.597427
1610496000000,34044.28,37805.88,32403.05,37351.77,843.629073
1610582400000,37329.13,40100.54,36766.07,39175.88,407.515497
1610668800000,39138.66,39723.34,34444.39,36732.12,554.127909
1610755200000,36734.73,37948.26,35350.0,35982.21,385.981721
1610841600000,35982.2,36842.5,33859.11,35826.78,308.508956
1610928000000,35841.98,37469.87,34787.46,36627.61,329.067462
1611014400000,36624.79,37848.91,35874.74,35926.59,340.565257
1611100800000,35867.39,36398.16,33351.36,35484.17,525.9541
1611187200000,35464.08,35604.47,30191.0,30748.54,895.465664
1611273600000,30873.21,33827.83,29000.0,33045.55,870.318427
1611360000000,32941.38,33451.56,31400.0,32110.3,210.849721
1611446400000,32064.71,33073.47,30895.25,32276.8,181.797634
1611532800000,32276.46,34860.0,31937.89,32222.22,275.094619
1611619200000,32218.2,32920.0,30831.41,32457.97,247.095624
1611705600000,32493.78,32555.7,29250.0,30356.27,301.390318
1611792000000,30351.17,33780.5,29858.1,33311.17,286.030946
1611878400000,33372.95,38539.39,31929.72,34242.42,987.916825
1611964800000,34282.21,34929.32,32835.91,34240.95,310.242049
1612051200000,34240.99,34334.27,32166.67,33071.34,190.641978
1612137600000,33097.72,34700.0,32287.34,33545.56,215.258484
1612224000000,33491.57,35976.92,33440.11,35505.83,251.941418
1612310400000,35477.64,37652.5,35381.06,37633.27,499.415853
1612396800000,37601.48,38696.53,36181.63,36961.45,794.377078
1612483200000,36935.44,38344.42,36570.91,38306.68,400.513652
1612569600000,38306.68,40958.13,38209.7,39220.16,271.93314
1612656000000,39177.37,39680.56,37360.12,38789.4,365.480765
1612742400000,38796.29,46788.25,38009.78,46386.93,589.688918
1612828800000,46410.03,48123.7,45014.73,46468.4,557.381568
1612915200000,46468.4,47300.0,43700.0,44871.28,477.334904
1613001600000,44871.28,48710.45,43984.89,47961.49,334.624128
1613088000000,47977.55,48986.88,46157.73,47326.29,374.047168
1613174400000,47319.46,48128.28,46233.27,47110.11,292.697171
1613260800000,47138.7,49691.04,47011.23,48589.46,182.839344
1613347200000,48580.94,48983.98,45610.03,47907.41,434.841096
1613433600000,47922.97,50684.84,47037.04,49132.87,449.066676
1613520000000,49167.87,52615.33,48964.28,52039.76,407.383666
1613606400000,52118.97,52520.18,50914.9,51614.67,336.431209
1613692800000,51578.71,56335.12,50738.02,55876.0,327.562147
1613779200000,55929.59,57567.0,53865.08,55858.83,300.738538
1613865600000,55853.06,58361.09,55462.71,57425.47,227.730144
1613952000000,57416.19,57509.4,47913.84,54152.15,567.683143
1614038400000,54118.63,54179.23,44928.36,48903.91,866.735606
1614124800000,48913.96,51356.82,46953.92,49682.98,358.706564
1614211200000,49679.78,52001.06,46708.76,47075.19,333.527721
1614297600000,47013.45,48435.78,44111.32,46314.74,457.138462
1614384000000,46303.21,48375.0,45013.6,46113.12,229.097458
1614470400000,46107.36,46613.27,43000.0,45161.6,372.158691
1614556800000,45161.2,49783.33,44950.13,49617.18,370.249921
1614643200000,49566.16,50204.7,47065.54,48456.72,228.987524
1614729600000,48389.21,52631.64,48148.14,50352.9,255.807299
1614816000000,50377.73,51780.29,47500.0,48373.02,364.099317
1614902400000,48331.2,49430.45,46329.97,48747.32,405.35635
1614988800000,48773.57,49210.46,47055.76,48905.34,274.470343
1615075200000,48893.35,51447.81,48893.35,50960.87,202.240914
1615161600000,50996.74,52395.78,49285.46,52335.07,278.010895
1615248000000,52400.0,54890.0,51847.85,54857.46,312.015916
1615334400000,54889.99,57407.64,52782.18,55955.34,565.980917
1615420800000,55909.78,58129.0,54294.59,57756.57,301.297684
1615507200000,57761.45,58091.65,55052.66,57232.78,392.058973
1615593600000,57178.52,61822.09,56100.0,61173.44,238.846735
1615680000000,61203.75,61697.85,58963.2,58963.2,173.469374
1615766400000,58962.85,60611.01,54583.37,55552.06,467.143221
1615852800000,55565.82,56946.89,53280.97,56946.89,377.453865
1615939200000,56928.63,58974.35,54142.98,58781.2,310.686163
1616025600000,58975.98,60122.56,57024.0,57678.64,250.292898
1616112000000,57623.45,59459.94,56274.68,58143.3,256.335715
1616198400000,58040.59,59876.34,57832.25,58075.12,160.725485
1616284800000,58060.15,58571.99,55459.19,57330.95,174.825296
1616371200000,57392.09,58426.53,53701.96,54076.17,206.56348
1616457600000,54066.67,55829.74,53000.07,54387.68,225.545178
1616544000000,54303.69,57184.47,51000.0,52307.69,323.138914
1616630400000,52294.13,53228.87,50444.23,51304.0,316.578315
1616716800000,51311.64,55091.44,51283.54,55028.38,240.605987
1616803200000,55028.36,56632.08,53944.2,55839.0,194.577652
1616889600000,55823.71,56541.9,54687.88,55773.8,140.569613
1616976000000,55809.0,58401.15,54914.74,57611.51,212.479431
1617062400000,57677.07,59359.65,57076.67,58747.49,143.911921
1617148800000,58717.24,59787.24,56857.7,58773.06,261.078594
1617235200000,58747.08,59487.01,57943.49,58723.68,225.885576
1617321600000,58735.38,60171.61,58444.89,58980.0,278.604685
1617408000000,58958.71,59780.83,56897.85,57054.29,279.639129
1617494400000,57061.2,58482.2,56442.0,58179.83,244.953418
1617580800000,58236.24,59259.78,56801.82,59110.55,194.500456
1617667200000,59131.13,59500.0,57401.96,57995.35,372.22847
1617753600000,57995.35,58643.67,55470.1,55921.81,618.893009
1617840000000,55940.45,58144.15,55690.9,58070.47,239.497105
1617926400000,58081.86,58886.76,57660.43,58114.3,223.299192
1618012800000,58148.26,61353.31,57892.24,59776.67,460.593003
1618099200000,59779.45,60693.74,59231.65,60001.4,400.123347
1618185600000,60002.61,61259.43,59428.57,59870.0,341.193748
1618272000000,59870.0,63749.42,59826.57,63555.57,479.892121
1618358400000,63607.7,64853.59,61321.56,62940.36,738.306728
1618444800000,63019.42,63767.34,62038.65,63161.09,288.18601
1618531200000,63193.73,63510.88,60006.79,61345.0,698.337589
1618617600000,61345.0,62500.0,59608.3,60000.96,355.803604
1618704000000,60010.75,60366.84,51000.74,56155.11,1810.623187
1618790400000,56152.95,57513.51,54242.56,55607.18,761.96758
1618876800000,55623.02,57084.74,53353.6,56430.65,923.594545
1618963200000,56430.65,56756.47,53626.3,53788.72,636.905988
1619049600000,53806.36,55463.66,50481.03,51694.18,1169.265697
1619136000000,51692.95,52119.17,47509.6,51121.61,963.76669
1619222400000,51125.96,51186.03,48675.17,50042.37,455.961209
1619308800000,50082.49,50571.42,46957.72,49063.82,776.05531
1619395200000,49082.7,54333.33,48777.77,54019.14,867.406534
1619481600000,53991.9,55447.05,53248.44,55008.96,628.331125
1619568000000,55012.03,56427.44,53813.23,54831.52,576.4614
1619654400000,54871.95,55190.72,52328.22,53557.33,420.210864
1619740800000,53557.85,57915.1,53051.59,57707.15,599.026329
1619827200000,57698.27,58467.76,57003.72,57780.38,382.413561
1619913600000,57800.0,57913.32,56057.84,56577.85,374.101697
1620000000000,56577.85,58964.91,56463.54,57162.07,507.009012
1620086400000,57162.08,57189.19,53084.81,53206.25,853.466002
1620172800000,53196.41,57988.13,52914.2,57430.25,818.784275
1620259200000,57439.07,58358.14,55267.08,56404.09,633.36826
1620345600000,56410.73,58657.56,55219.66,57328.39,625.311178
1620432000000,57303.44,59615.9,56933.24,58861.73,548.632419
1620518400000,58881.25,59223.28,56266.44,58235.83,535.560584
1620604800000,58253.12,59516.44,53588.23,55815.35,916.84421
1620691200000,55795.74,56886.54,54484.15,56674.93,503.489901
1620777600000,56679.21,57995.75,48645.6,49734.81,852.650386
1620864000000,49666.15,51367.91,45825.78,49669.51,1946.043354
1620950400000,49651.56,51470.82,48830.57,49850.56,519.566248
1621036800000,49856.09,50689.76,46561.24,46764.44,520.721006
1621123200000,46764.43,49785.42,43879.82,46431.1,1076.519614
1621209600000,46413.31,46612.88,42113.36,43547.02,1342.450469
1621296000000,43584.18,45783.51,42252.71,42848.25,835.253153
1621382400000,42858.47,43586.43,30116.81,36653.5,3229.080039
1621468800000,36672.13,42415.23,34933.59,40517.63,2607.465859
1621555200000,40502.48,42201.52,33500.0,37269.42,2874.142127
1621641600000,37199.43,38831.23,35215.38,37459.95,1835.644948
1621728000000,37457.21,38272.17,31109.0,34646.69,2893.844956
1621814400000,34668.82,39916.7,34383.3,38800.0,1350.74981
1621900800000,38800.0,39802.98,36445.8,38346.31,1254.662927
1621987200000,38330.47,40834.13,37807.82,39229.25,1129.246372
1622073600000,39220.87,40397.39,37138.13,38517.1,1117.809695
1622160000000,38531.8,38868.51,34703.49,35648.81,1922.337302
1622246400000,35666.61,37306.11,33629.63,34598.17,2000.245242
1622332800000,34605.72,36497.16,33390.67,35644.74,804.187816
1622419200000,35623.36,37492.93,34159.81,37278.91,929.837321
1622505600000,37260.86,37907.9,35673.63,36661.22,863.296474
1622592000000,36699.03,38226.44,35937.84,37579.07,511.252851
1622678400000,37553.86,39467.3,37159.14,39235.62,501.372308
1622764800000,39249.74,39291.0,35580.6,36849.63,761.906576
1622851200000,36827.12,37909.11,34813.63,35520.64,692.967896
1622937600000,35520.63,36466.16,35229.93,35800.33,450.638409
1623024000000,35786.7,36796.64,33293.73,33574.51,736.999312
1623110400000,33551.19,34062.08,31007.99,33375.75,1135.773614
1623196800000,33384.21,37529.42,32400.0,37387.12,1254.513945
1623283200000,37398.73,38429.32,35793.04,36656.06,985.865997
1623369600000,36730.0,37667.81,35954.63,37336.65,765.615706
1623456000000,37348.27,37454.93,34600.83,35528.99,652.202114
1623542400000,35528.99,39362.54,34772.02,39017.71,780.296094
1623628800000,39032.5,41045.45,38739.09,40522.72,849.361417
1623715200000,40528.17,41356.9,39536.75,40154.51,610.275926
1623801600000,40134.0,40522.07,38119.12,38351.86,675.958044
1623888000000,38330.04,39542.38,37378.93,38094.04,764.534361
1623974400000,38063.65,38195.67,31000.0,35824.6,1084.997908
1624060800000,35814.46,36452.48,34830.14,35493.08,874.417075
1624147200000,35484.89,36132.13,33342.36,35593.24,1259.84697
1624233600000,35608.32,35742.84,31254.29,31616.31,3321.749211
1624320000000,31614.45,33295.8,28812.78,32496.39,2127.805597
1624406400000,32509.3,34838.8,31670.94,33664.27,1836.143088
1624492800000,33675.5,35279.2,32313.37,34653.19,1034.194571
1624579200000,34711.06,35499.14,31270.83,31592.52,1289.67848
1624665600000,31578.88,32711.25,30161.2,32271.79,1662.163429
1624752000000,32294.65,34748.64,32000.19,34692.49,1102.643534
1624838400000,34709.02,35285.42,33884.84,34487.91,731.538894
1624924800000,34487.57,36605.26,34235.93,35922.17,656.54945
1625011200000,35894.9,36088.87,34013.34,35036.58,558.669277
1625097600000,35048.78,35048.78,32720.03,33506.98,786.487139
1625184000000,33502.26,33971.12,32698.4,33796.99,654.513379
1625270400000,33831.62,34943.45,33322.38,34680.62,329.473886
1625356800000,34648.23,35955.94,34374.99,35280.51,290.759907
1625443200000,35271.85,35271.85,33138.52,33704.45,452.172232
1625529600000,33693.05,35098.77,33532.93,34217.95,419.553226
1625616000000,34178.7,35050.0,33789.71,33856.82,248.928842
1625702400000,33849.49,33910.81,32082.19,32865.32,409.384321
1625788800000,32825.9,34098.94,32269.96,33800.0,219.250004
1625875200000,33809.13,34259.02,33037.11,33521.39,144.937288
1625961600000,33507.55,34608.53,33315.62,34219.66,114.949624
1626048000000,34257.39,34672.14,32660.9,33095.72,222.171472
1626134400000,33080.47,33333.33,32212.0,32735.35,229.918775
1626220800000,32720.31,33101.8,31592.44,32833.28,315.796934
1626307200000,32804.36,33190.35,31146.74,31880.94,268.997992
1626393600000,31868.53,32246.13,31032.34,31384.87,241.814452
1626480000000,31373.98,31962.49,31173.03,31496.21,154.382012
1626566400000,31485.79,32440.18,31111.12,31772.22,148.102181
1626652800000,31796.51,31893.64,30418.08,30807.0,221.956478
1626739200000,30836.68,31058.04,29285.64,29793.14,311.156764
1626825600000,29817.41,32827.16,29485.51,32137.9,508.029604
1626912000000,32136.1,32585.53,31717.4,32288.45,210.069007
1626998400000,32309.79,33629.45,31988.51,33617.19,253.381513
1627084800000,33631.54,34487.56,33406.18,34256.95,206.847126
1627171200000,34257.61,35400.0,33859.48,35376.42,182.421594
1627257600000,35400.17,40552.97,35228.72,37238.35,1520.271596
1627344000000,37228.04,39539.28,36388.38,39451.15,1240.66946
1627430400000,39478.73,40904.2,38801.68,40004.07,1508.581574
1627516800000,40015.28,40638.33,39246.14,40024.95,690.60712
1627603200000,40036.67,42304.59,38319.41,42184.71,880.797299
1627689600000,42202.67,42406.06,41042.3,41467.43,613.804641
1627776000000,41454.28,42572.97,39435.07,39867.61,726.429297
1627862400000,39854.9,40448.59,38690.0,39134.75,720.230539
1627948800000,39131.81,39772.59,37624.27,38207.64,854.945391
1628035200000,38187.16,39960.18,37502.81,39717.83,910.347618
1628121600000,39734.44,41351.73,37324.64,40850.68,949.729226
1628208000000,40879.64,43357.2,39871.81,42778.58,1078.789467
1628294400000,42840.78,44703.76,42466.76,44569.13,739.671574
1628380800000,44591.85,45323.78,43267.87,43800.1,897.223522
1628467200000,43787.81,46450.0,42792.26,46259.86,898.425457
1628553600000,46266.87,46729.77,44646.75,45607.09,536.456836
1628640000000,45571.98,46756.6,45337.43,45514.26,572.938043
1628726400000,45514.26,46225.03,43774.29,44413.58,802.047075
1628812800000,44417.93,47887.04,44232.45,47810.29,571.206019
1628899200000,47808.98,48142.35,46007.85,47057.95,525.211238
1628985600000,47088.11,47369.86,45498.97,47026.59,444.754706
1629072000000,46968.06,48042.76,45666.66,45910.68,601.57376
1629158400000,45892.51,47165.41,44387.37,44684.76,560.283212
1629244800000,44687.23,46015.73,44210.52,44712.79,553.942528
1629331200000,44719.39,47037.31,43946.05,46766.09,571.692102
1629417600000,46773.08,49398.55,46654.37,49330.28,530.624469
1629504000000,49326.73,49786.94,48250.0,48828.44,423.011787
1629590400000,48811.93,49491.21,48053.85,49237.98,334.488609
1629676800000,49256.32,50519.73,49033.55,49511.25,347.963542
1629763200000,49471.73,49855.83,47600.74,47687.62,408.902002
1629849600000,47691.39,49249.38,47124.15,48992.13,317.386566
1629936000000,48981.39,49352.48,46289.31,46832.32,493.754659
1630022400000,46853.72,49145.45,46346.8,49065.69,342.391413
1630108800000,49058.85,49294.85,48351.66,48893.12,196.051516
1630195200000,48904.82,49625.73,47766.64,48766.23,286.036849
1630281600000,48766.23,48864.24,46860.25,46973.36,330.597106
1630368000000,46971.17,48244.76,46700.0,47104.02,286.739779
1630454400000,47094.77,49154.87,46523.64,48824.52,310.557194
1630540800000,48824.63,50368.39,48599.52,49262.09,350.822048
1630627200000,49261.75,51036.51,48344.77,50006.77,526.533146
1630713600000,49993.48,50527.47,49374.49,49924.04,214.21538
1630800000000,49938.74,51884.48,49461.18,51766.08,223.970273
1630886400000,51771.94,52777.26,51000.0,52670.46,306.111485
1630972800000,52655.13,52921.17,42842.06,46854.08,1137.487028
1631059200000,46852.57,47332.92,44404.0,46076.92,848.989813
1631145600000,46063.39,47399.7,45523.81,46376.72,487.663798
1631232000000,46370.43,47046.55,44129.41,44855.96,465.792272
1631318400000,44838.69,45988.21,44722.75,45148.04,247.914549
1631404800000,45162.55,46482.91,44747.08,46027.77,225.996135
1631491200000,46032.51,46868.0,43400.01,44966.38,769.224898
1631577600000,44953.61,47253.93,44646.41,47115.67,401.86439
1631664000000,47088.05,48449.82,46693.49,48122.51,242.342119
1631750400000,48132.64,48483.87,47019.16,47778.21,235.202393
1631836800000,47761.34,48149.99,46750.0,47297.06,321.851847
1631923200000,47297.06,48822.96,47043.47,48298.24,309.632992
1632009600000,48280.26,48358.1,46841.36,47253.0,317.519974
1632096000000,47260.38,47335.39,42477.34,43024.3,1333.091361
1632182400000,43017.59,43628.08,39601.76,40711.34,670.608756
1632268800000,40742.78,44044.97,40573.44,43569.32,308.481947
1632355200000,43545.89,44970.0,43081.39,44873.52,492.04772
1632441600000,44856.8,45166.9,40701.68,42825.93,495.596922
1632528000000,42816.59,42971.84,41660.34,42691.47,428.330488
1632614400000,42674.74,43947.66,40753.56,43157.31,299.6972
1632700800000,43138.88,44357.56,42101.09,42163.05,207.507216
1632787200000,42135.62,42761.9,40878.18,41027.56,212.982702
1632873600000,41027.56,42600.0,40753.27,41540.88,159.839779
1632960000000,41540.87,44107.61,41413.79,43814.04,230.712581
1633046400000,43825.91,48454.35,43296.61,48141.86,434.783915
1633132800000,48141.86,48329.32,47432.44,47673.42,92.462526
1633219200000,47652.54,49213.41,47085.02,48193.6,140.454943
1633305600000,48188.92,49490.82,46902.4,49209.86,231.397469
1633392000000,49209.98,51887.58,49048.35,51472.55,242.549091
1633478400000,51453.36,55763.34,50399.09,55314.08,578.993271
1633564800000,55326.96,55335.86,53372.79,53759.47,319.263736
1633651200000,53786.77,56108.63,53626.09,53931.59,202.765858
1633737600000,53974.27,55469.69,53673.33,54909.73,94.383476
1633824000000,54929.4,56517.37,54106.64,54632.2,159.560014
1633910400000,54650.0,57828.75,54425.55,57472.39,196.150945
1633996800000,57452.25,57667.6,53918.36,56008.43,304.384578
1634083200000,55994.38,57767.57,54243.01,57381.02,330.799268
1634169600000,57374.38,58522.72,56838.93,57323.25,257.861185
1634256000000,57335.18,62921.75,56868.66,61692.71,568.478276
1634342400000,61705.9,62355.71,60152.52,60875.66,193.45106
1634428800000,60882.41,61765.36,58950.0,61522.79,264.328583
1634515200000,61558.1,62697.12,59887.66,62069.63,363.712873
1634601600000,62035.82,64470.07,61361.15,64287.6,535.998815
1634688000000,64300.48,67018.63,63511.28,66010.31,368.213992
1634774400000,65991.72,66642.09,62003.91,62202.64,527.213957
1634860800000,62202.64,63718.37,60022.06,60701.38,355.27964
1634947200000,60666.1,61729.12,59602.68,61291.02,146.715675
1635033600000,61312.35,61456.99,59525.69,60869.33,190.081443
1635120000000,60886.74,63723.55,60644.15,63079.59,182.497893
1635206400000,63099.08,63287.36,59852.95,60312.97,216.903533
1635292800000,60301.41,61475.81,58035.54,58409.03,408.39149
1635379200000,58435.87,62459.33,57802.53,60596.98,626.118139
1635465600000,60564.1,62955.51,60188.25,62252.25,396.651846
1635552000000,62275.71,62355.63,60732.29,61870.93,231.412042
1635638400000,61882.1,62389.28,59967.91,61311.4,262.520374
1635724800000,61336.41,62428.57,59430.32,60913.6,353.261199
1635811200000,60891.41,64266.13,60650.37,63180.46,301.599019
1635897600000,63224.11,63514.5,60069.42,62896.54,399.915045
1635984000000,62912.21,63115.47,60678.25,61424.36,322.759893
1636070400000,61383.49,62584.47,60727.49,60975.0,233.404191
1636156800000,60924.14,61550.72,60068.81,61465.74,167.22456
1636243200000,61465.74,63282.63,61317.02,63266.35,196.214406
1636329600000,63266.35,67773.37,63266.35,67530.41,415.196129
1636416000000,67548.75,68534.87,66230.0,66902.74,324.379486
1636502400000,66956.22,69011.86,62876.09,64922.02,572.386663
1636588800000,64839.59,65595.87,64112.24,64781.2,263.199936
1636675200000,64781.2,65455.1,62254.23,64163.06,320.149399
1636761600000,64120.23,64961.44,63382.24,64374.97,105.074003
1636848000000,64412.42,65512.38,63588.82,65512.38,173.664208
1636934400000,65504.62,66323.84,63414.52,63601.17,205.837938
1637020800000,63611.74,63611.74,58562.5,60082.69,663.185431
1637107200000,60056.9,60815.33,58383.53,60359.33,285.343089
1637193600000,60356.32,60968.31,56459.84,56893.67,558.469064
1637280000000,56878.24,58325.33,55589.06,58055.9,304.339564
1637366400000,58083.08,59840.82,57373.63,59691.07,182.640552
1637452800000,59699.3,60015.0,58511.38,58636.83,155.736444
1637539200000,58612.01,59419.76,55610.03,56270.12,454.657021
1637625600000,56233.11,57850.46,55373.29,57557.38,506.736364
1637712000000,57562.46,57722.85,55882.76,57181.79,318.365728
1637798400000,57146.09,59386.73,57002.23,58920.0,310.981716
1637884800000,58990.0,59177.7,53484.35,53738.41,551.084731
1637971200000,53720.4,55272.05,53623.82,54781.48,118.654099
1638057600000,54607.42,57427.05,53293.11,57315.18,202.788018
1638144000000,57318.34,58850.29,56676.38,57785.64,218.608689
1638230400000,57774.66,59169.19,55873.06,56938.26,364.147211
1638316800000,56975.25,59037.85,56468.39,57211.7,241.850967
1638403200000,57178.62,57368.02,55789.75,56520.76,167.960101
1638489600000,56544.33,57601.83,51694.02,53624.36,342.88023
1638576000000,53647.22,53854.41,41582.75,49181.98,1029.99014
1638662400000,49189.69,49681.1,47760.62,49391.47,225.157464
1638748800000,49393.93,50901.02,47146.36,50479.63,340.80653
1638835200000,50455.88,51923.92,50028.51,50571.59,186.483445
1638921600000,50591.23,51182.86,48612.97,50434.23,177.887907
1639008000000,50500.12,50790.76,47319.19,47597.02,193.241055
1639094400000,47660.32,50094.97,46879.9,47155.25,269.083313
1639180800000,47136.61,49473.68,46754.34,49381.58,137.503939
1639267200000,49401.13,50769.99,48651.42,50065.68,180.681341
1639353600000,50049.14,50176.72,45733.1,46742.7,358.027503
1639440000000,46649.95,48658.32,46290.46,48348.14,187.918934
1639526400000,48348.14,49475.15,46554.14,48856.83,356.123007
1639612800000,48860.61,49421.34,47508.64,47645.98,144.114739
1639699200000,47589.97,47981.39,45471.15,46198.74,176.837447
1639785600000,46127.67,47338.53,45517.26,46833.79,74.661085
1639872000000,46806.02,48296.15,46419.83,46687.36,98.544189
1639958400000,46670.19,47528.65,45566.09,46895.53,116.857343
1640044800000,46925.88,49296.54,46666.66,48860.67,157.793341
1640131200000,48917.45,49556.78,48447.73,48583.5,101.194079
1640217600000,48626.93,51378.06,48020.2,50789.62,146.365645
1640304000000,50840.26,51818.46,50424.24,50801.29,90.465869
1640390400000,50836.15,51140.54,50131.56,50418.07,55.915901
1640476800000,50390.05,51300.0,49433.78,50752.76,85.915949
1640563200000,50771.09,52082.54,50458.74,50662.87,107.132944
1640649600000,50708.38,50708.38,47315.88,47533.28,183.875966
1640736000000,47570.65,48138.91,46099.81,46436.79,134.338882
1640822400000,46475.35,47895.8,45942.1,47135.98,123.647337
1640908800000,47105.87,48559.05,45669.33,46213.76,158.73882
1640995200000,46192.43,47939.39,46192.43,47737.6,108.92603
1641081600000,47716.44,47975.79,46675.97,47339.15,86.077014
1641168000000,47300.67,47573.7,45688.53,46438.64,134.352863
1641254400000,46494.93,47535.3,45518.0,45849.98,98.406846
1641340800000,45838.76,47056.53,42504.51,43438.22,282.935453
1641427200000,43438.22,43769.41,42416.13,43142.34,148.216362
1641513600000,43100.84,43145.95,40595.47,41544.89,325.36647
1641600000000,41625.05,42318.07,40502.75,41691.66,180.698146
1641686400000,41696.34,42784.53,41221.57,41874.55,115.056972
1641772800000,41842.71,42225.13,39653.48,41816.54,292.533467
1641859200000,41840.61,43104.42,41271.84,42745.68,211.780839
1641945600000,42742.1,44306.78,42439.0,43904.77,166.471703
1642032000000,43930.4,44422.59,42322.19,42543.91,219.541583
1642118400000,42585.13,43441.29,41770.37,43075.54,153.185975
1642204800000,43062.89,43789.47,42565.65,43075.87,131.652068
1642291200000,43082.67,43478.57,42606.27,43070.22,188.783103
1642377600000,43087.26,43173.19,41553.63,42205.13,109.542755
1642464000000,42214.43,42681.88,41276.22,42361.58,131.986052
1642550400000,42364.8,42561.91,41151.51,41660.51,222.694618
1642636800000,41664.64,43505.05,40564.54,40690.58,241.916092
1642723200000,40675.63,41093.77,35450.11,36474.82,820.242503
1642809600000,36445.31,36832.05,34026.25,35072.22,649.453953
1642896000000,35083.42,36500.0,34613.26,36264.17,323.141616
1642982400000,36254.02,37529.16,32946.64,36638.61,848.892627
1643068800000,36674.79,37534.02,35698.66,36944.5,166.719889
1643155200000,36970.03,38899.87,36263.62,36806.1,260.837572
1643241600000,36721.62,37222.22,35521.43,37189.32,194.804451
1643328000000,37166.12,38000.0,36173.91,37745.25,117.730098
1643414400000,37743.43,38710.64,37304.95,38155.0,166.421527
1643500800000,38161.39,38367.74,37346.43,37917.6,123.075997
1643587200000,37937.51,38731.81,36633.56,38477.61,232.94102
1643673600000,38471.0,39290.74,38011.11,38694.4,294.273931
1643760000000,38721.1,38857.95,36596.2,36907.94,202.048585
1643846400000,36901.29,37354.27,36256.76,37296.17,227.736013
1643932800000,37333.73,41786.18,37039.57,41578.7,478.786058
1644019200000,41578.72,41913.84,40938.83,41413.49,182.508622
1644105600000,41450.64,42668.93,41125.74,42412.6,156.954855
1644192000000,42407.23,44502.93,41652.86,43822.1,343.48216
1644278400000,43854.64,45483.41,42673.45,44027.06,458.743737
1644364800000,44081.06,44803.47,43136.03,44382.13,266.098958
1644451200000,44393.58,45827.12,43182.61,43489.69,699.980349
1644537600000,43468.76,43916.66,41946.24,42398.13,351.878349
1644624000000,42366.25,43000.25,41714.68,42252.67,178.724378
1644710400000,42236.48,42753.36,41873.25,42032.23,100.461391
1644796800000,42087.0,42837.67,41563.49,42541.22,206.496837
1644883200000,42558.44,44742.18,42446.68,44536.2,235.731616
1644969600000,44561.6,44561.6,43318.04,43892.43,130.720181
1645056000000,43865.89,44157.76,40071.06,40564.25,359.031834
1645142400000,40481.43,40994.37,39454.86,40010.25,282.172629
1645228800000,39983.62,40446.06,39650.23,40119.04,54.906016
1645315200000,40099.81,40103.58,37988.68,38339.8,181.970588
1645401600000,38427.93,39477.48,36811.44,37027.25,499.920163
1645488000000,37035.04,38414.17,36353.07,38211.48,313.154546
1645574400000,38239.0,39237.59,37062.43,37202.52,184.575756
1645660800000,37225.4,39788.79,34316.84,38297.1,788.816769
1645747200000,38330.65,39678.96,38013.13,39221.12,255.70831
1645833600000,39201.13,40283.92,38586.13,39111.11,142.971765
1645920000000,39129.2,39850.71,36999.09,37691.03,282.099937
1646006400000,37690.35,44209.56,37442.99,43170.95,585.939547
1646092800000,43193.64,44950.0,42844.8,44396.56,242.320383
1646179200000,44400.0,45300.0,43343.96,43925.39,289.671327
1646265600000,43848.26,44085.03,41823.29,42466.67,141.903472
1646352000000,42476.78,42504.22,38565.08,39123.41,158.787156
1646438400000,39128.91,39597.29,38586.13,39405.13,76.470685
1646524800000,39381.39,39678.96,38075.6,38403.71,124.69034
1646611200000,38398.05,39541.2,37153.29,38000.0,162.718685
1646697600000,37979.03,39359.38,37880.62,38760.68,170.05626
1646784000000,38709.43,42662.68,38656.31,41946.36,278.60096
